华南理工大学,25,985,SCUT
吉林大学,12,985,吉大
吉林大学,12,985,Jilin University
吉林大学,12,985,JLU
湖南大学,38,985,湖大
湖南大学,38,985,Hunan University
湖南大学,38,985,HNU
重庆大学,29,985,重大
重庆大学,29,985,University Of Chongqing
重庆大学,29,985,CQU
山东大学,16,985,山大
山东大学,16,985,Shandong University
山东大学,16,985,SDU
中国农业大学,37,985,中国农大
中国农业大学,37,985,China Agricultural University
中国农业大学,37,985,CAU
中国海洋大学,60,985,中国海大
中国海洋大学,60,985,Chinese Marine University
中国海洋大学,60,985,OUC
中央民族大学,106,985,中央民大
中央民族大学,106,985,Central University For Nationalities
中央民族大学,106,985,MUC
东北大学,41,985,东北工学院
东北大学,41,985,Northeastern University
东北大学,41,985,NEU
东北大学,41,985,NU
兰州大学,39,985,兰大
兰州大学,39,985,Lanzhou University
兰州大学,39,985,LZU
西北农林科技大学,78,985,西农、西北农大
西北农林科技大学,78,985,Northwest A&F University
西北农林科技大学,78,985,NWAFU
中国人民解放军国防科技大学,89,985,国防科技大学、国防科大、国防科学技术大学
中国人民解放军国防科技大学,89,985,National University of Defense Technology
中国人民解放军国防科技大学,89,985,NUDT
郑州大学,34,211,郑大
郑州大学,34,211,Zhengzhou University
郑州大学,34,211,ZZU
云南大学,75,211,云大
云南大学,75,211,Yunnan University
云南大学,75,211,YNU
新疆大学,114,211,新大
新疆大学,114,211,Xinjiang University
新疆大学,114,211,XJU
北京交通大学,49,211,北京交大
北京交通大学,49,211,Beijing Jiaotong University
北京交通大学,49,211,BJTU
北京工业大学,63,211,北工大
北京工业大学,63,211,Beijing University Of Technology
北京工业大学,63,211,BJUT
北京科技大学,48,211,北科大、北京科大
北京科技大学,48,211,University Of Science and Technology Beijing
北京科技大学,48,211,USTB
北京化工大学,82,211,北化
北京化工大学,82,211,Beijing University of Chemical Technology
北京化工大学,82,211,BUCT
北京邮电大学,76,211,北邮
北京邮电大学,76,211,Beijing University Of Posts and Telecommunications
北京邮电大学,76,211,BUPT
北京林业大学,88,211,北林
北京林业大学,88,211,Beijing Forestry University
北京林业大学,88,211,BFU
北京协和医学院,,双一流,协和医学院
北京协和医学院,,双一流,Peking Union Medical College
北京协和医学院,,双一流,PUMC
北京中医药大学,121,211,北中医
北京中医药大学,121,211,Beijing University Of Chinese Medicine
北京中医药大学,121,211,BUCM
首都师范大学,,双一流,首师大
首都师范大学,,双一流,Capital Normal University
首都师范大学,,双一流,CNU
北京外国语大学,124,211,北外
北京外国语大学,124,211,Beijing Foreign Studies University
北京外国语大学,124,211,BFSU
中国传媒大学,96,211,中媒
中国传媒大学,96,211,中传
中国传媒大学,96,211,北京广播学院
中国传媒大学,96,211,Communication University Of China
中国传媒大学,96,211,CUC
中央财经大学,79,211,中央财大
中央财经大学,79,211,中财大
中央财经大学,79,211,The Central University Of Finance and Economics
中央财经大学,79,211,CUFE
对外经济贸易大学,99,211,对外经贸大学
对外经济贸易大学,99,211,贸大
对外经济贸易大学,99,211,University Of International Business and Economics
对外经济贸易大学,99,211,UIBE
外交学院,,双一流,外院
外交学院,,双一流,China Foreign Affairs University
外交学院,,双一流,CFAU
中国人民公安大学,,双一流,公安大学
中国人民公安大学,,双一流,People's Public Security University of China
中国人民公安大学,,双一流,PPSUC
北京体育大学,122,211,北体大
北京体育大学,122,211,Beijing Sport University
北京体育大学,122,211,BSU
中央音乐学院,103,211,央音
中央音乐学院,103,211,中央院
中央音乐学院,103,211,Central Conservatory Of Music
中央音乐学院,103,211,CCOM
中国音乐学院,,双一流,国音
中国音乐学院,,双一流,中国院
中国音乐学院,,双一流,China Conservatory of Music
中国音乐学院,,双一流,CCMUSIC
中央美术学院,104,双一流,央美
中央美术学院,104,双一流,Central Academy of Fine Art
中央美术学院,104,双一流,CAFA
中央戏剧学院,133,双一流,中戏
中央戏剧学院,133,双一流,The Central Academy Of Drama
中央戏剧学院,133,双一流,TCAD
中国政法大学,90,211,法大
中国政法大学,90,211,China University Of Political Science and Law
中国政法大学,90,211,ZUC
中国政法大学,90,211,CUPL
中国科学院大学,18,双一流,国科大
中国科学院大学,18,双一流,科院大
中国科学院大学,18,双一流,University of Chinese Academy of Sciences
中国科学院大学,18,双一流,UCAS
福州大学,72,211,福大
福州大学,72,211,University Of Fuzhou
福州大学,72,211,FZU
暨南大学,44,211,暨大
暨南大学,44,211,Ji'nan University
暨南大学,44,211,JNU
广州中医药大学,,双一流,广中医
广州中医药大学,,双一流,Traditional Chinese Medicine University Of Guangzhou
广州中医药大学,,双一流,GUCM
华南师范大学,55,211,华南师大
华南师范大学,55,211,South China Normal University
华南师范大学,55,211,SCNU
广西大学,71,211,广西大
广西大学,71,211,Guangxi University
广西大学,71,211,GXU
贵州大学,94,211,贵大
贵州大学,94,211,Guizhou University
贵州大学,94,211,GZU
海南大学,101,211,海大
海南大学,101,211,University Of Hainan
海南大学,101,211,HAINU
河南大学,85,双一流,河大
河南大学,85,双一流,He'nan University
河南大学,85,双一流,HENU
哈尔滨工程大学,65,211,哈工程
哈尔滨工程大学,65,211,Harbin Engineering University
哈尔滨工程大学,65,211,HEU
东北农业大学,98,211,东北农大
东北农业大学,98,211,Northeast Agricultural University
东北农业大学,98,211,NEAU
东北林业大学,93,211,东北林大
东北林业大学,93,211,Northeast Forestry University
东北林业大学,93,211,NEFU
中国地质大学,80,211,地大
中国地质大学,80,211,China University Of Geosciences
中国地质大学,80,211,CUG
武汉理工大学,40,211,武汉理工
武汉理工大学,40,211,Wuhan University of Technology
武汉理工大学,40,211,WUT
华中农业大学,52,211,华中农大
华中农业大学,52,211,华农
华中农业大学,52,211,Central China Agricultural University
华中农业大学,52,211,HZAU
华中师范大学,58,211,华中师大
华中师范大学,58,211,华大
华中师范大学,58,211,Central China Normal University
华中师范大学,58,211,CCNU
中南财经政法大学,105,211,中南大
中南财经政法大学,105,211,Zhongnan University Of Economics & Law
中南财经政法大学,105,211,ZUEL
湖南师范大学,68,211,湖南师大
湖南师范大学,68,211,Hunan Normal University
湖南师范大学,68,211,HUNNU
延边大学,130,211,延大
延边大学,130,211,Yanbian University
延边大学,130,211,YBU
东北师范大学,69,211,东北师大
东北师范大学,69,211,Northeast Normal University
东北师范大学,69,211,NENU
苏州大学,35,211,苏大
苏州大学,35,211,Soochow University
苏州大学,35,211,SUDA
南京航空航天大学,33,211,南航
南京航空航天大学,33,211,Nanjing Aero-Space University
南京航空航天大学,33,211,NUAA
南京理工大学,42,211,南理工
南京理工大学,42,211,Institutes Of Technology Of Nanjing
南京理工大学,42,211,NJUST
中国矿业大学,61,211,中国矿大
中国矿业大学,61,211,China Mining University
中国矿业大学,61,211,CUMT
南京邮电大学,,双一流,南邮
南京邮电大学,,双一流,Nanjing University of Posts and Telecommunications
南京邮电大学,,双一流,NJUPT
河海大学,54,211,河海
河海大学,54,211,River Sea University
河海大学,54,211,HHU
江南大学,57,211,江南大
江南大学,57,211,Jiangnan University
江南大学,57,211,Jiangnan
南京林业大学,,双一流,南林
南京林业大学,,双一流,Nanjing Forestry University
南京林业大学,,双一流,NJFU
南京信息工程大学,91,双一流,南信大
南京信息工程大学,91,双一流,Nanjing University of Information Science and Technology
南京信息工程大学,91,双一流,NUIST
南京农业大学,53,211,南农
南京农业大学,53,211,南农大
南京农业大学,53,211,南京农大
南京农业大学,53,211,Agricultural University Of Nanjing
南京农业大学,53,211,NJAU
南京农业大学,53,211,NAU
南京中医药大学,,双一流,南中医
南京中医药大学,,双一流,Nanjing University Of Chinese Medicine
南京中医药大学,,双一流,NJUCM
中国药科大学,119,211,中国药大
中国药科大学,119,211,China Medicine University
中国药科大学,119,211,CPU
南京师范大学,56,211,南京师大
南京师范大学,56,211,南师大
南京师范大学,56,211,南师
南京师范大学,56,211,Nanjing Normal University
南京师范大学,56,211,NNU
南昌大学,47,211,昌大
南昌大学,47,211,University Of Nanchang、Nanchang University
南昌大学,47,211,NCU
辽宁大学,118,211,辽大
辽宁大学,118,211,Liaoning University
辽宁大学,118,211,LNU
大连海事大学,111,211,大连海大
大连海事大学,111,211,Maritime Affairs University Of Dalian
大连海事大学,111,211,DMU
内蒙古大学,116,211,内大
内蒙古大学,116,211,University Of The Inner Mongol、Inner Mongolia University
内蒙古大学,116,211,IMU
宁夏大学,125,211,Ningxia University
宁夏大学,125,211,NXU
青海大学,129,211,清大
青海大学,129,211,Qinghai University
青海大学,129,211,QHU
中国石油大学,77,双一流,中石大
中国石油大学,77,双一流,China University Of Petroleum Beijing
中国石油大学,77,双一流,UPC
太原理工大学,84,211,太原理工
太原理工大学,84,211,Institutes Of Technology Of Taiyuan、Taiyuan University of Technology
太原理工大学,84,211,TYUT
西北大学,59,211,西北大
西北大学,59,211,Northwest University
西北大学,59,211,NWU
西安电子科技大学,50,211,西电
西安电子科技大学,50,211,Xidian University
西安电子科技大学,50,211,XDU
长安大学,83,211,长大
长安大学,83,211,Chang`an University
长安大学,83,211,CHU
陕西师范大学,67,211,陕西师大
陕西师范大学,67,211,陕师大
陕西师范大学,67,211,Shaanxi Normal University
陕西师范大学,67,211,SNNU
第四军医大学,,211,空军军医大学、四医大
第四军医大学,,211,Air Force Medical University
第四军医大学,,211,FMMU
华东理工大学,45,211,华理
华东理工大学,45,211,East China University Of Science
华东理工大学,45,211,ECUST
东华大学,74,211,东华
东华大学,74,211,Donghua University
东华大学,74,211,DHU
上海海洋大学,,双一流,上海海大
上海海洋大学,,双一流,Shanghai Ocean University
上海海洋大学,,双一流,SHOU
上海中医药大学,,211,上中医
上海中医药大学,,211,Shanghai University of Traditional Chinese Medicine
上海中医药大学,,211,SHUTCM
上海外国语大学,123,211,上外
上海外国语大学,123,211,Shanghai International Studies University
上海外国语大学,123,211,SISU
上海财经大学,95,211,上海财大
上海财经大学,95,211,上财
上海财经大学,95,211,Shanghai University Of Finance
上海财经大学,95,211,SUFE
上海体育学院,,双一流,Shanghai University Of Sport
上海音乐学院,,双一流,上音
上海音乐学院,,双一流,Shanghai Conservatory Of Music
上海音乐学院,,双一流,SHCM
上海大学,43,211,上大
上海大学,43,211,Shanghai University
第二军医大学,,211,海军军医大学
第二军医大学,,211,Naval Medical University
西南交通大学,36,211,西南交大
西南交通大学,36,211,Southwest Jiaotong University
西南交通大学,36,211,SWJTU
西南石油大学,,双一流,西南石大
西南石油大学,,双一流,Southwest Petroleum University
西南石油大学,,双一流,SWPU
成都理工大学,,双一流,成都理工
成都理工大学,,双一流,Chengdu University Of Technology
成都理工大学,,双一流,CDUT
四川农业大学,113,211,川农
四川农业大学,113,211,川农大
四川农业大学,113,211,Sichuan Agricultural University
四川农业大学,113,211,SICAU
成都中医药大学,,双一流,成中医
成都中医药大学,,双一流,Chengdu University of TCM
成都中医药大学,,双一流,CDUTCM
西南财经大学,97,211,西南财大
西南财经大学,97,211,西财
西南财经大学,97,211,Southwestern University Of Finance And Economics
西南财经大学,97,211,SWUFE
天津工业大学,,双一流,天工大
天津工业大学,,双一流,Tianjin University of Technology
天津工业大学,,双一流,TGU
天津医科大学,107,211,天津医大
天津医科大学,107,211,Medical University Of Tianjin
天津医科大学,107,211,TMU
天津中医药大学,,双一流,天中
天津中医药大学,,双一流,Tianjin University of Traditional Chinese Medicine
天津中医药大学,,双一流,TUTCM
华北电力大学,73,211,华电
华北电力大学,73,211,North China Electric Power University
华北电力大学,73,211,NCEPU
河北工业大学,92,211,河工大
河北工业大学,92,211,Hebei University of Technology
河北工业大学,92,211,HEBUT
西藏大学,135,211,藏大
西藏大学,135,211,Tibet University
西藏大学,135,211,TU
石河子大学,117,211,石大
石河子大学,117,211,Shihezi University
中国美术学院,,双一流,中国美院
中国美术学院,,双一流,国美
中国美术学院,,双一流,China Academy of Art
中国美术学院,,双一流,CAA
宁波大学,70,双一流,Ningbo University
宁波大学,70,双一流,NBU
西南大学,46,985,西南大
西南大学,46,985,Southwest University
西南大学,46,985,SWU
安徽大学,81,211,安大
安徽大学,81,211,University Of Anhui
安徽大学,81,211,AHU
合肥工业大学,51,211,合肥工大
合肥工业大学,51,211,合工大
合肥工业大学,51,211,HeFei University of Technology
合肥工业大学,51,211,HFUT
麻省理工学院,1,海外名校,Massachusetts Institute of Technology
麻省理工学院,1,海外名校,MIT
麻省理工学院,1,海外名校,麻省
麻省理工学院,1,海外名校,马萨诸塞理工学院
牛津大学,2,海外名校,University of Oxford
牛津大学,2,海外名校,Oxford
牛津大学,2,海外名校,Oxon
牛津大学,2,海外名校,牛津
斯坦福大学,3,海外名校,Stanford University
斯坦福大学,3,海外名校,Leland Stanford Junior University
斯坦福大学,3,海外名校,斯坦福
斯坦福大学,3,海外名校,Stanford
剑桥大学,3,海外名校,University of Cambridge
剑桥大学,3,海外名校,剑桥
哈佛大学,5,海外名校,Harvard University
哈佛大学,5,海外名校,哈佛
加州理工学院,6,海外名校,California Institute of Technology
加州理工学院,6,海外名校,Caltech
加州理工学院,6,海外名校,加州理工
帝国理工学院,,海外名校,Imperial College London
帝国理工学院,,海外名校,帝国理工医学院
帝国理工学院,,海外名校,Imperial College of Science
帝国理工学院,,海外名校,Technology and Medicine
帝国理工学院,,海外名校,帝国学院
帝国理工学院,,海外名校,帝国理工
帝国理工学院,,海外名校,Imperial
帝国理工学院,,海外名校,IC
苏黎世联邦理工学院,8,海外名校,苏黎世理工
苏黎世联邦理工学院,8,海外名校,ETH
苏黎世联邦理工学院,8,海外名校,Swiss Federal Institute of Technology in Zurich
伦敦大学学院,8,海外名校,UCL
伦敦大学学院,8,海外名校,University College London
芝加哥大学,10,海外名校,University of Chicago
芝加哥大学,10,海外名校,芝大
芝加哥大学,10,海外名校,UChicago
新加坡国立大学,11,海外名校,National University of Singapore
新加坡国立大学,11,海外名校,NUS
南洋理工大学,12,海外名校,Nanyang Technological University
南洋理工大学,12,海外名校,Singapore
南洋理工大学,12,海外名校,NTU
宾夕法尼亚大学,13,海外名校,University of Pennsylvania
宾夕法尼亚大学,13,海外名校,UPenn
宾夕法尼亚大学,13,海外名校,宾大
洛桑联邦理工学院,14,海外名校,EPFL
洛桑联邦理工学院,14,海外名校,Swiss federal Institute of Technology in Lausanne
耶鲁大学,14,海外名校,Yale University
耶鲁大学,14,海外名校,耶鲁
耶鲁大学,14,海外名校,Yale
爱丁堡大学,16,海外名校,The University of Edinburgh
爱丁堡大学,16,海外名校,Edin
爱丁堡大学,16,海外名校,爱大
哥伦比亚大学,19,海外名校,Columbia University
哥伦比亚大学,19,海外名校,哥大
哥伦比亚大学,19,海外名校,Columbia University in the City of New York
普林斯顿大学,20,海外名校,Princeton University
普林斯顿大学,20,海外名校,普林斯顿
康奈尔大学,21,海外名校,Cornell University
康奈尔大学,21,海外名校,Cornell
康奈尔大学,21,海外名校,康奈尔
香港大学,22,海外名校,The University of Hong Kong
香港大学,22,海外名校,HKU
香港大学,22,海外名校,港大
东京大学,23,海外名校,The University of Tokyo
东京大学,23,海外名校,東京大学
东京大学,23,海外名校,UTokyo
密歇根大学安娜堡分校,,海外名校,University of Michigan-Ann Arbor
密歇根大学安娜堡分校,,海外名校,UMich
约翰霍普金斯大学,25,海外名校,Johns Hopkins University
约翰霍普金斯大学,25,海外名校,JHU
约翰霍普金斯大学,25,海外名校,Hopkins
约翰霍普金斯大学,25,海外名校,霍普金斯大学
多伦多大学,26,海外名校,University of Toronto
多伦多大学,26,海外名校,UofT
多伦多大学,26,海外名校,UToronto
麦吉尔大学,27,海外名校,McGill University
麦吉尔大学,27,海外名校,McGill
澳洲国立大学,,海外名校,The Australian National University
澳洲国立大学,,海外名校,ANU
曼彻斯特大学,27,海外名校,The University of Manchester
曼彻斯特大学,27,海外名校,UoM
京都大学,33,海外名校,Kyoto University
香港科技大学,34,海外名校,The Hong Kong University of Science and Technology
香港科技大学,34,海外名校,HKUST
伦敦大学国王学院,,海外名校,King's College London
伦敦大学国王学院,,海外名校,King's
伦敦大学国王学院,,海外名校,KCL
首尔国立大学,36,海外名校,Seoul National University
首尔国立大学,36,海外名校,SNU
墨尔本大学,37,海外名校,The University of Melbourne
墨尔本大学,37,海外名校,UniMelb
墨尔本大学,37,海外名校,Melb Uni
悉尼大学,38,海外名校,The University of Sydney
悉尼大学,38,海外名校,USYD
悉尼大学,38,海外名校,Sydney U
香港中文大学,39,海外名校,The Chinese University of Hong Kong
香港中文大学,39,海外名校,CUHK
韩国高等科技学院,,海外名校,Korea Advanced Institute of Science And Technology
韩国高等科技学院,,海外名校,KAIST
纽约大学,42,海外名校,New York University
纽约大学,42,海外名校,NYU
新南威尔士大学,43,海外名校,The University of New South Wales
新南威尔士大学,43,海外名校,UNSW
巴黎第九大学,,海外名校,University Paris Dauphine
英属哥伦比亚大学,,海外名校,University of British Columbia
英属哥伦比亚大学,,海外名校,UBC
昆士兰大学,47,海外名校,The University of Queensland
昆士兰大学,47,海外名校,UQ
巴黎理工学院,49,海外名校,Institut Polytechnique de Paris
巴黎理工学院,49,海外名校,IP-Paris
伦敦政治经济学院,49,海外名校,The London School of Economics and Political Science
伦敦政治经济学院,49,海外名校,LSE
伦敦政治经济学院,49,海外名校,London School of Economics
慕尼黑工业大学,,海外名校,Technical University of Munich
杜克大学,52,海外名校,Duke University
卡耐基梅隆大学,,海外名校,Carnegie Mellon University
卡耐基梅隆大学,,海外名校,TU München
卡耐基梅隆大学,,海外名校,TUM
香港城市大学,53,海外名校,City University of Hong Kong
香港城市大学,53,海外名校,CityU
阿姆斯特丹大学,55,海外名校,University of Amsterdam
阿姆斯特丹大学,55,海外名校,UvA
东京工业大学,56,海外名校,Tokyo Institute of Technology
东京工业大学,56,海外名校,Tokyo Tech
代尔夫特理工大学,57,海外名校,Delft University of Technology
莫纳什大学,,海外名校,Monash University
莫纳什大学,,海外名校,Monash
莫纳什大学,,海外名校,蒙纳士
莫纳什大学,,海外名校,莫纳什
莫纳什大学,,海外名校,莫大
布朗大学,60,海外名校,Brown University
布朗大学,60,海外名校,Brown
布朗大学,60,海外名校,布朗
华威大学,61,海外名校,The University of Warwick
华威大学,61,海外名校,华威
华威大学,61,海外名校,Warwick
华威大学,61,海外名校,UoW
布里斯托大学,62,海外名校,University of Bristol
布里斯托大学,62,海外名校,布大
海德堡大学,63,海外名校,Heidelberg University
海德堡大学,63,海外名校,海德堡大学
慕尼黑大学,64,海外名校,LMU
慕尼黑大学,64,海外名校,University of Munich
马来亚大学,65,海外名校,University of Malaya
马来亚大学,65,海外名校,马大
香港理工大学,66,海外名校,The Hong Kong Polytechnic University
香港理工大学,66,海外名校,PolyU
香港理工大学,66,海外名校,理大
香港理工大学,66,海外名校,港理工
德克萨斯大学奥斯汀分校,,海外名校,University of Texas at Austin
德克萨斯大学奥斯汀分校,,海外名校,得州大学
德克萨斯大学奥斯汀分校,,海外名校,UT-Austin
国立台湾大学,68,海外名校,National Taiwan University
国立台湾大学,68,海外名校,台大
布宜诺斯艾利斯大学,69,海外名校,Universidad de Buenos Aires
布宜诺斯艾利斯大学,69,海外名校,UBA
鲁汶大学（荷语）,,海外名校,University of Leuven
鲁汶大学（荷语）,,海外名校,KU Leuven
苏黎世大学,70,海外名校,University of Zurich
苏黎世大学,70,海外名校,UZH
索邦大学,72,海外名校,Sorbonne University
索邦大学,72,海外名校,索邦
索邦大学,72,海外名校,Sorbonne
格拉斯哥大学,73,海外名校,University of Glasgow
格拉斯哥大学,73,海外名校,格大
高丽大学,,海外名校,Korea University
高丽大学,,海外名校,高丽大
大阪大学,75,海外名校,Osaka University
大阪大学,75,海外名校,阪大
威斯康辛大学麦迪逊分校,,海外名校,University of Wisconsin-Madison
威斯康辛大学麦迪逊分校,,海外名校,UW-Madison
南安普敦大学,,海外名校,University of Southampton
南安普敦大学,,海外名校,Soton
莫斯科国立大学,,海外名校,Lomonosov Moscow State University
莫斯科国立大学,,海外名校,莫斯科大学
哥本哈根大学,79,海外名校,University of Copenhagen
哥本哈根大学,79,海外名校,UCPH
延世大学,79,海外名校,Yonsei University
延世大学,79,海外名校,연세대학교
浦项科技大学,81,海外名校,Pohang University of Science And Technology
浦项科技大学,81,海外名校,POSTECH
杜伦大学,,海外名校,Durham University
杜伦大学,,海外名校,Durham
伊利诺伊大学厄巴纳-香槟分校,,海外名校,University of Illinois at Urbana-Champaign
伊利诺伊大学厄巴纳-香槟分校,,海外名校,UIUC
奥克兰大学,85,海外名校,The University of Auckland
奥克兰大学,85,海外名校,UoA
华盛顿大学,85,海外名校,University of Washington
华盛顿大学,85,海外名校,UWashington
华盛顿大学,85,海外名校,UW
巴黎萨克雷大学,86,海外名校,Université Paris-Saclay
巴黎萨克雷大学,86,海外名校,UPSaclay
巴黎萨克雷大学,86,海外名校,UPS
隆德大学,87,海外名校,Lund University
佐治亚理工学院,88,海外名校,Georgia Institute of Technology
佐治亚理工学院,88,海外名校,Georgia Tech
佐治亚理工学院,88,海外名校,Gatech
佐治亚理工学院,88,海外名校,GT
瑞典皇家理工学院,89,海外名校,KTH Royal Institute of Technology
瑞典皇家理工学院,89,海外名校,皇家理工学院
瑞典皇家理工学院,89,海外名校,KTH
伯明翰大学,90,海外名校,University of Birmingham
伯明翰大学,90,海外名校,伯大
伯明翰大学,90,海外名校,UoB
圣安德鲁斯大学,91,海外名校,University of St Andrews
圣安德鲁斯大学,91,海外名校,St Andrews
圣安德鲁斯大学,91,海外名校,St And
圣安德鲁斯大学,91,海外名校,圣安
利兹大学,92,海外名校,University of Leeds
西澳大学,93,海外名校,The University of Western Australia
西澳大学,93,海外名校,UWA
莱斯大学,94,海外名校,Rice University
莱斯大学,94,海外名校,Rice
谢菲尔德大学,95,海外名校,The University of Sheffield
谢菲尔德大学,95,海外名校,谢菲
谢菲尔德大学,95,海外名校,谢大
谢菲尔德大学,95,海外名校,TUoS
宾州州立大学公园分校,,海外名校,Pennsylvania State University
宾州州立大学公园分校,,海外名校,University Park
成均馆大学,97,海外名校,Sungkyunkwan University(SKKU)
成均馆大学,97,海外名校,成均馆大
成均馆大学,97,海外名校,SKKU
丹麦技术大学,99,海外名校,Technical University of Denmark
丹麦技术大学,99,海外名校,DTU
北卡罗来纳大学教堂山分校,100,海外名校,University of North Carolina at Chapel Hill
北卡罗来纳大学教堂山分校,100,海外名校,UNC
都柏林三一学院,,海外名校,Trinity College Dublin
都柏林三一学院,,海外名校,The University of Dublin
都柏林三一学院,,海外名校,TCD
奥斯陆大学,102,海外名校,University of Oslo
奥斯陆大学,102,海外名校,UiO
奥斯陆大学,102,海外名校,奥大
诺丁汉大学,103,海外名校,University of Nottingham
诺丁汉大学,103,海外名校,UoN
诺丁汉大学,103,海外名校,诺大
赫尔辛基大学,104,海外名校,University of Helsinki
赫尔辛基大学,104,海外名校,UH
墨西哥国立自治大学,105,海外名校,Universidad Nacional Autónoma de México
墨西哥国立自治大学,105,海外名校,墨国大
墨西哥国立自治大学,105,海外名校,UNAM
日内瓦大学,105,海外名校,University of Geneva
日内瓦大学,105,海外名校,UNIGE
圣路易斯华盛顿大学,107,海外名校,Washington University in St. Louis
圣路易斯华盛顿大学,107,海外名校,WashU
圣路易斯华盛顿大学,107,海外名校,WUSTL
阿德雷德大学,,海外名校,The University of Adelaide
阿德雷德大学,,海外名校,阿大
阿卜杜勒阿齐兹国王大学,109,海外名校,King Abdulaziz University (KAU)
乌得勒支大学,,海外名校,Utrecht University
乌得勒支大学,,海外名校,UU
蒙特利尔大学,111,海外名校,Université de Montréal
蒙特利尔大学,111,海外名校,UdeM
蒙特利尔大学,111,海外名校,蒙大
阿尔托大学,112,海外名校,Aalto University
阿尔托大学,112,海外名校,Aalto
波士顿大学,112,海外名校,Boston University
波士顿大学,112,海外名校,BU
莱顿大学,112,海外名校,Leiden University
南加州大学,11,海外名校,University of Southern California
南加州大学,11,海外名校,南加州大学
南加州大学,11,海外名校,南加大
南加州大学,11,海外名校,USC
普渡大学西拉法叶分校,116,海外名校,Purdue University
普渡大学西拉法叶分校,116,海外名校,普渡大学
伦敦大学玛丽女王学院,,海外名校,Queen Mary University of London
伦敦大学玛丽女王学院,,海外名校,QMUL
伦敦大学玛丽女王学院,,海外名校,Queen Mary
名古屋大学,118,海外名校,Nagoya University
名古屋大学,118,海外名校,名大
伯尔尼大学,119,海外名校,University of Bern
伯尔尼大学,119,海外名校,UniBe
俄亥俄州立大学,120,海外名校,The Ohio State University
俄亥俄州立大学,120,海外名校,Ohio State
俄亥俄州立大学,120,海外名校,OSU
查尔姆斯理工大学,121,海外名校,Chalmers University of Technology
查尔姆斯理工大学,121,海外名校,Chalmers
圣保罗大学,121,海外名校,Universidade de São Paulo
圣保罗大学,121,海外名校,USP
圣保罗大学,121,海外名校,圣大
瓦格宁根大学,,海外名校,Wageningen University & Research
瓦格宁根大学,,海外名校,Wageningen UR
乌普萨拉大学,124,海外名校,Uppsala University
乌普萨拉大学,124,海外名校,乌大
埃因霍温理工大学,,海外名校,Eindhoven University of Technology
埃因霍温理工大学,,海外名校,TU/e
埃因霍温理工大学,,海外名校,TU Eindhoven
柏林自由大学,127,海外名校,Freie Universitaet Berlin
